Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count,author_id,context_annotations
2022-09-22 01:38:20+00:00,1572762185008558082,"Ebola Outbreak in Uganda! Somali government must ban travelling to Uganda. Also Somalis in Uganda stop visiting Somalia.This is very serious matter, we already are suffering from drought &amp; we don’t want more stress on our people. Stay safe! https://t.co/IeK6fOVCqU",,1,0,2,962435039534268416,[]
2022-09-22 01:32:49+00:00,1572760799583797251,"See this is why Covid, the flu, H1N1, Ebola, measles, mumps, mrsa, strep, tuberculosis, rsv are still running around https://t.co/oc5BXrA7Yh",,0,0,0,453634269,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-09-22 01:32:14+00:00,1572760653227606016,"Fevers, Feuds, and Diamonds: Ebola and the Ravages of History [O8QZAME]

https://t.co/BlZdvL4LhS",,0,0,0,1554787689005711360,[]
2022-09-22 01:30:11+00:00,1572760134077530113,The Ebola virus kills 4 out of every 5 humans it infects.,,0,0,0,1128063316511866881,[]
2022-09-22 01:18:59+00:00,1572757316407267328,How to give Vanitas Drop kicking ebola,,0,0,0,2806258580,[]
2022-09-22 01:08:47+00:00,1572754750470496256,"DOCTOR: Marburg, Aids, Ebola in Vaxx, Intentional Infection Underway https://t.co/dJ1bta7ZQr via @redvoicenews",,0,0,0,915105635368296448,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1548976026885033984', 'name': 'Marburg Virus'}}]"
2022-09-22 00:55:22+00:00,1572751374328426498,Like and Retweet if not YOU WILL GET EBOLA,,0,0,0,984568257561743360,[]
2022-09-22 00:51:02+00:00,1572750284761468928,My mother's nephew's niece's first mate always said ignoring trolls causes Ebola. They wouldn't lie to me!,,0,0,0,786035371742142464,[]
2022-09-22 00:49:00+00:00,1572749772062359552,How to spread ebola to Vanitas,,0,0,0,2806258580,[]
2022-09-22 00:18:48+00:00,1572742173115748352,"Ebola outbreak declared in Uganda, 1 dead - Newsworldpress @ https://t.co/vav9iyHNrQ",,0,0,0,1183264020708515840,[]
2022-09-22 00:09:41+00:00,1572739877858607104,"Ugandan health ministry says 24yr old patient died after displaying symptoms. ""There are currently 8 suspected cases who are receiving care in a health facility. ""This is the 1st time in more than a decade that Uganda is recording the Ebola Sudan strain.""
https://t.co/DF0aleeYKj",,0,0,0,5749372,[]
