Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count,author_id,context_annotations
2022-03-31 08:53:21+00:00,1509453787160850432,I have morning wood like a ebola dude I'm  so happy,,0,0,0,811424076799639552,[]
2022-03-31 08:41:07+00:00,1509450705651871748,"Dolle Yomwana goes to Mengo. I can see people's hate for @NUP_Ug has blinded them from proper judgement. A CJ goes tribal, &amp; b'se he is targeting NUP, you see no problem with that?
First he apologized, now this visit.
Bumlickers of this regime are worse than AIDS&amp;Ebola combined. https://t.co/dhvWh1AgQo",,0,0,0,376739239,[]
2022-03-31 08:19:49+00:00,1509445347109711874,"When EBOLA,CORONA,ZIKA virus and the like will break out during tribulation: you want to make sure you are not on this world.
#MorningBread https://t.co/UjrsgSKnZ4",{'place_id': '01065a114b362889'},0,0,1,1263363578255544323,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-03-31 07:26:21+00:00,1509431892625526787,sick of these niggas i might have corona these niggas outdated i call em ebola,,0,0,0,2388127627,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-03-31 07:16:16+00:00,1509429351992811525,There's a bountiful of Pepsi amid the Ebola pandemic,,0,0,0,1307842037253918721,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596740190208', 'name': 'CPG'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596656304128', 'name': 'Beverage'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026288001', 'name': 'Pepsi'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850143755873140737', 'name': 'Soda', 'description': 'Soda'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-03-31 07:13:00+00:00,1509428532354887680,"Stop #coronavirus

Call for the resignation of Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇✒
https://t.co/NkaCorRIb5

#coronaviruschina #Pndahugger

#coronachan #corona_chan #コロナちゃん #コロナウイルスちゃん #WuhanVirus #武漢 #Ebola #ebolachan
https://t.co/bQEQFEouEw",,0,0,0,331916700,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-03-31 07:09:14+00:00,1509427582554488832,How will the world end? Raging ebola.,,0,0,0,917427265843159042,[]
2022-03-31 07:06:40+00:00,1509426937218965510,Where the genocide is ebola updates covid updates,,0,0,0,1460723315476205572,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-03-31 07:00:00+00:00,1509425259652468738,"Today at #GfV2022 Michelle will give a talk about ""In-vitro and ex-vivo models to study the neuronal entry site of Ebola and Nipah virus"". Join the session ""Emerging and Zoonotic Viruses"" at 10:45 am.",,0,1,9,1196402703620091904,[]
2022-03-31 06:40:37+00:00,1509420381207158788,"I hadn't realised how dangerous #wordle could be, I went for Ebola as my first word and I got it.",,0,0,0,1499073392263286785,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]"
